loss,params,iteration,estimators,train_time 
0.23578244983791286,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6016731204150015, 'learning_rate': 0.051711877420359, 'min_child_samples': 250, 'num_leaves': 35, 'reg_alpha': 0.01628455624471556, 'reg_lambda': 0.16394420035313778, 'subsample_for_bin': 120000, 'subsample': 0.758889548279371}",521,55,1.724109600000702
0.23545607247956624,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6195859503540682, 'learning_rate': 0.08687899331238097, 'min_child_samples': 260, 'num_leaves': 41, 'reg_alpha': 0.09913455120519267, 'reg_lambda': 0.2167327835877396, 'subsample_for_bin': 160000, 'subsample': 0.7084518825639238}",522,51,1.6223743000000468
0.2349911605977344,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6311985518428508, 'learning_rate': 0.062299393186670445, 'min_child_samples': 270, 'num_leaves': 46, 'reg_alpha': 0.05587528631415791, 'reg_lambda': 0.11130840291962177, 'subsample_for_bin': 140000, 'subsample': 0.7334677477836503}",523,48,1.5744205999999394
0.23060111145300133,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6482487529110215, 'learning_rate': 0.055077928470877696, 'min_child_samples': 220, 'num_leaves': 38, 'reg_alpha': 0.12704150060103497, 'reg_lambda': 0.24625377564899698, 'subsample_for_bin': 180000, 'subsample': 0.7233577851733963}",524,68,1.9984962999997151
0.23847419066106545,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6408593650665605, 'learning_rate': 0.054760181681448736, 'min_child_samples': 175, 'num_leaves': 33, 'reg_alpha': 0.07816446765693497, 'reg_lambda': 0.23114364340390178, 'subsample_for_bin': 180000, 'subsample': 0.7932459160482379}",525,19,1.6161389999997482
0.24219816935701544,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6507617455851474, 'learning_rate': 0.04976666282164022, 'min_child_samples': 190, 'num_leaves': 37, 'reg_alpha': 0.03789577031549811, 'reg_lambda': 0.12439547759082706, 'subsample_for_bin': 200000, 'subsample': 1.0}",526,21,1.0190681000003678
0.23320569329160823,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.624650804724711, 'learning_rate': 0.04161707186965382, 'min_child_samples': 220, 'num_leaves': 32, 'reg_alpha': 0.12130615767386632, 'reg_lambda': 0.08665109472447219, 'subsample_for_bin': 200000, 'subsample': 0.7656314633710788}",527,81,2.437031499999648
0.23808573662320986,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6102395637775432, 'learning_rate': 0.047658251743227124, 'min_child_samples': 205, 'num_leaves': 30, 'reg_alpha': 0.0975879672652474, 'reg_lambda': 0.011967699139547677, 'subsample_for_bin': 200000, 'subsample': 0.7152717475505463}",528,51,1.9640205000005153
0.2395266788977164,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6370206234512797, 'learning_rate': 0.057670755324708826, 'min_child_samples': 145, 'num_leaves': 40, 'reg_alpha': 0.008967460793468995, 'reg_lambda': 0.04264689346165676, 'subsample_for_bin': 160000, 'subsample': 0.752385565295865}",529,33,1.9401549999993222
0.23422034290971216,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6578050783329944, 'learning_rate': 0.07189168837522353, 'min_child_samples': 235, 'num_leaves': 44, 'reg_alpha': 0.025149335048793364, 'reg_lambda': 0.1431881434670152, 'subsample_for_bin': 180000, 'subsample': 0.7253851165957198}",530,48,1.735483700000259
0.2456388811078949,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6361379483130273, 'learning_rate': 0.08112645879893389, 'min_child_samples': 125, 'num_leaves': 38, 'reg_alpha': 0.1259035573067741, 'reg_lambda': 0.18036320156671531, 'subsample_for_bin': 220000, 'subsample': 0.6979596729174268}",531,26,1.9861289000000397
0.23871934145093476,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6012609504960645, 'learning_rate': 0.06640037367839656, 'min_child_samples': 185, 'num_leaves': 35, 'reg_alpha': 0.07062156862854682, 'reg_lambda': 0.20681904026497866, 'subsample_for_bin': 200000, 'subsample': 0.7815295651122022}",532,33,1.6981737000005523
0.24014170895409515,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6196248312154671, 'learning_rate': 0.06042873673721597, 'min_child_samples': 215, 'num_leaves': 47, 'reg_alpha': 0.046742338406236955, 'reg_lambda': 0.2845257810121602, 'subsample_for_bin': 180000, 'subsample': 1.0}",533,16,0.9162216000004264
0.2536056311794658,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6501091632293743, 'learning_rate': 0.025786759436068216, 'min_child_samples': 80, 'num_leaves': 51, 'reg_alpha': 0.0016924135627936834, 'reg_lambda': 0.24361001474575544, 'subsample_for_bin': 180000, 'subsample': 0.8272075724548174}",534,40,2.8542797000000064
0.23686879095838287,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6651367166508412, 'learning_rate': 0.03965177167845446, 'min_child_samples': 245, 'num_leaves': 30, 'reg_alpha': 0.1555480664624993, 'reg_lambda': 0.1362744030526989, 'subsample_for_bin': 240000, 'subsample': 0.7775050845129771}",535,52,2.1335180000005494
0.24658620720202573,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6435243285815702, 'learning_rate': 0.0362090413514985, 'min_child_samples': 100, 'num_leaves': 33, 'reg_alpha': 0.10420464031916346, 'reg_lambda': 0.39199762756526396, 'subsample_for_bin': 160000, 'subsample': 0.7439447708832326}",536,25,2.100917599999775
0.23972190588961928,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.627358230069319, 'learning_rate': 0.04417111264760548, 'min_child_samples': 200, 'num_leaves': 39, 'reg_alpha': 0.050285192404212975, 'reg_lambda': 0.3080330730101916, 'subsample_for_bin': 240000, 'subsample': 0.6398585610145474}",537,25,1.543083900000056
0.23720617488778828,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6750127012353808, 'learning_rate': 0.10396801237214873, 'min_child_samples': 295, 'num_leaves': 36, 'reg_alpha': 0.8942533463320806, 'reg_lambda': 0.3509626658946716, 'subsample_for_bin': 160000, 'subsample': 0.6645244118878976}",538,22,1.2320839000003616
0.23936953540139816,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6364469121175852, 'learning_rate': 0.09019406513978628, 'min_child_samples': 165, 'num_leaves': 49, 'reg_alpha': 0.14591319534599076, 'reg_lambda': 0.26456350045778465, 'subsample_for_bin': 220000, 'subsample': 0.7695229185007688}",539,22,1.6524278999995659
0.24409589631499728,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6003375696208709, 'learning_rate': 0.05438693291620372, 'min_child_samples': 230, 'num_leaves': 42, 'reg_alpha': 0.08547381489397499, 'reg_lambda': 0.2295488487780065, 'subsample_for_bin': 180000, 'subsample': 1.0}",540,17,0.9101637000003393
0.23763280044800583,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6564101663726056, 'learning_rate': 0.07490242810190564, 'min_child_samples': 255, 'num_leaves': 45, 'reg_alpha': 0.1351008954113526, 'reg_lambda': 0.30532215938731794, 'subsample_for_bin': 180000, 'subsample': 0.8101635614831791}",541,35,1.496880799999417
0.23653355905940754,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6084260698663229, 'learning_rate': 0.03303752015194917, 'min_child_samples': 275, 'num_leaves': 50, 'reg_alpha': 0.025063530989536814, 'reg_lambda': 0.02861609673553861, 'subsample_for_bin': 200000, 'subsample': 0.7899032058369648}",542,91,2.0068873999998686
0.2439429099813506,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6685275054466777, 'learning_rate': 0.11275699390665038, 'min_child_samples': 145, 'num_leaves': 34, 'reg_alpha': 0.11654441777898977, 'reg_lambda': 0.17907636237211233, 'subsample_for_bin': 140000, 'subsample': 0.6871571877172213}",543,24,1.8059159999993426
0.23765337488496263,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6137890803143592, 'learning_rate': 0.06362417112303208, 'min_child_samples': 175, 'num_leaves': 47, 'reg_alpha': 0.06640609318670437, 'reg_lambda': 0.20823194127684166, 'subsample_for_bin': 160000, 'subsample': 0.7032968777588441}",544,48,2.499248500000249
0.2681289563691074,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.689959789661582, 'learning_rate': 0.09792298634178027, 'min_child_samples': 60, 'num_leaves': 39, 'reg_alpha': 0.16943664713032752, 'reg_lambda': 0.3803892554487235, 'subsample_for_bin': 260000, 'subsample': 0.7344242829714117}",545,17,2.123040200000105
0.23462135618201962,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6223484746798735, 'learning_rate': 0.057260865963882634, 'min_child_samples': 220, 'num_leaves': 54, 'reg_alpha': 0.18957673177826417, 'reg_lambda': 0.32518449724159454, 'subsample_for_bin': 120000, 'subsample': 0.6748256175963897}",546,49,1.7568688999999722
0.23451571297596563,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6513194087847325, 'learning_rate': 0.06984476974820399, 'min_child_samples': 265, 'num_leaves': 30, 'reg_alpha': 0.8118585100383126, 'reg_lambda': 0.2574520051257517, 'subsample_for_bin': 220000, 'subsample': 0.7189654534972003}",547,55,1.6247444000000542
0.24967392078330153,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6840396925757085, 'learning_rate': 0.08456745300689572, 'min_child_samples': 190, 'num_leaves': 44, 'reg_alpha': 0.7669790393221381, 'reg_lambda': 0.33913273232527963, 'subsample_for_bin': 140000, 'subsample': 1.0}",548,10,1.0942418000004182
0.242922115309247,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6726078334842928, 'learning_rate': 0.04858137512593342, 'min_child_samples': 320, 'num_leaves': 56, 'reg_alpha': 0.0829894860745593, 'reg_lambda': 0.2782944346526085, 'subsample_for_bin': 140000, 'subsample': 0.6504877876497087}",549,93,2.350621799999317
0.23159023709031246,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6452894990855166, 'learning_rate': 0.08037411552825555, 'min_child_samples': 210, 'num_leaves': 36, 'reg_alpha': 0.11202520336788323, 'reg_lambda': 0.40656955795915406, 'subsample_for_bin': 160000, 'subsample': 0.631819684804399}",550,33,1.7882431999996697
0.24436439032037371,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6467132531171901, 'learning_rate': 0.052095086323004504, 'min_child_samples': 110, 'num_leaves': 32, 'reg_alpha': 0.12444253483356946, 'reg_lambda': 0.2927399917264059, 'subsample_for_bin': 160000, 'subsample': 0.5179782756938971}",551,36,2.3323811999998725
0.23640317766573393,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6644471766894339, 'learning_rate': 0.03109596655010976, 'min_child_samples': 210, 'num_leaves': 37, 'reg_alpha': 0.6727481168426921, 'reg_lambda': 0.0617406047955974, 'subsample_for_bin': 200000, 'subsample': 0.5948256295088886}",552,105,2.6943210999997973
0.2429551878665236,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6944316672348085, 'learning_rate': 0.06009668386698218, 'min_child_samples': 130, 'num_leaves': 41, 'reg_alpha': 0.16777248242386644, 'reg_lambda': 0.4155081340845852, 'subsample_for_bin': 180000, 'subsample': 0.5822440733738513}",553,35,2.107306900000367
0.24070434709866562,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6015656436256616, 'learning_rate': 0.044608188043283314, 'min_child_samples': 165, 'num_leaves': 34, 'reg_alpha': 0.9749591321139321, 'reg_lambda': 0.16217138176036974, 'subsample_for_bin': 160000, 'subsample': 0.5336696014681515}",554,57,1.9815607999998974
0.23987318691471293,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6610983107069079, 'learning_rate': 0.03724495585099477, 'min_child_samples': 155, 'num_leaves': 36, 'reg_alpha': 0.2326585546094671, 'reg_lambda': 0.1906383552810438, 'subsample_for_bin': 200000, 'subsample': 1.0}",555,23,1.1078005999997913
0.2399579457678801,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6153728499182428, 'learning_rate': 0.07764385231832815, 'min_child_samples': 180, 'num_leaves': 47, 'reg_alpha': 0.2020505465139003, 'reg_lambda': 0.40414365410327835, 'subsample_for_bin': 180000, 'subsample': 0.5717575914212887}",556,35,1.7394978000002084
0.2414737507514516,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6802723847023098, 'learning_rate': 0.06961613141237917, 'min_child_samples': 195, 'num_leaves': 30, 'reg_alpha': 0.0030091298946025857, 'reg_lambda': 0.22248717760062475, 'subsample_for_bin': 140000, 'subsample': 0.6067018121248534}",557,57,2.017323000000033
0.25872679919724073,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6262641064441983, 'learning_rate': 0.06478665282729809, 'min_child_samples': 45, 'num_leaves': 40, 'reg_alpha': 0.0016215570240697696, 'reg_lambda': 0.10435408628878534, 'subsample_for_bin': 220000, 'subsample': 0.5516199835272699}",558,18,2.102171499999713
0.24613552804460226,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7062342157500029, 'learning_rate': 0.04760884821163001, 'min_child_samples': 140, 'num_leaves': 52, 'reg_alpha': 0.050391448275890594, 'reg_lambda': 0.4463656896218728, 'subsample_for_bin': 160000, 'subsample': 0.6309610929319469}",559,17,2.32858909999959
0.23827033522278795,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6428069411053933, 'learning_rate': 0.023249908850090876, 'min_child_samples': 240, 'num_leaves': 32, 'reg_alpha': 0.11281401985870712, 'reg_lambda': 0.24847298866621442, 'subsample_for_bin': 180000, 'subsample': 0.6123954623038763}",560,105,2.3436986999995497
0.237627248593562,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6519014034336811, 'learning_rate': 0.09102882605071977, 'min_child_samples': 205, 'num_leaves': 58, 'reg_alpha': 0.147513701983267, 'reg_lambda': 0.3176105300837012, 'subsample_for_bin': 160000, 'subsample': 0.5906245919928288}",561,39,1.7235634999997274
0.24264505088788746,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.6871514024575631, 'learning_rate': 0.08271710188000567, 'min_child_samples': 225, 'num_leaves': 37, 'reg_alpha': 0.0350073487230568, 'reg_lambda': 0.3913661271253993, 'subsample_for_bin': 140000, 'subsample': 1.0}",562,12,0.880356099999517
0.25148443913654805,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6722803263282022, 'learning_rate': 0.1079148696919894, 'min_child_samples': 115, 'num_leaves': 48, 'reg_alpha': 0.1790793973872093, 'reg_lambda': 0.35657991696111907, 'subsample_for_bin': 180000, 'subsample': 0.6198334777434171}",563,17,1.9543200000007346
0.2396652441184377,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6317203951892177, 'learning_rate': 0.04260379483083777, 'min_child_samples': 160, 'num_leaves': 43, 'reg_alpha': 0.2807459927900942, 'reg_lambda': 0.47332233809545066, 'subsample_for_bin': 160000, 'subsample': 0.8380538810447743}",564,37,1.8483284999992975
0.23964338726590062,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7021709643253047, 'learning_rate': 0.055112864499356144, 'min_child_samples': 240, 'num_leaves': 39, 'reg_alpha': 0.21100021289059606, 'reg_lambda': 0.2825189299069476, 'subsample_for_bin': 200000, 'subsample': 0.6623404008302677}",565,45,1.6613317000001189
0.23630412749708696,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6144411833820115, 'learning_rate': 0.0742787697937336, 'min_child_samples': 290, 'num_leaves': 30, 'reg_alpha': 0.06345484958144433, 'reg_lambda': 0.3718829634492409, 'subsample_for_bin': 120000, 'subsample': 0.5663072074203407}",566,38,1.4253367999999682
0.23927043995783248,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6553279058740632, 'learning_rate': 0.08034688664454448, 'min_child_samples': 195, 'num_leaves': 34, 'reg_alpha': 0.7300863459965223, 'reg_lambda': 0.14258983878042958, 'subsample_for_bin': 140000, 'subsample': 0.5121341234507603}",567,55,2.204534700000295
0.23674733264848125,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6627982828655, 'learning_rate': 0.03855724930165805, 'min_child_samples': 215, 'num_leaves': 50, 'reg_alpha': 0.018266281532730036, 'reg_lambda': 0.42998036647657256, 'subsample_for_bin': 240000, 'subsample': 0.6370293756733916}",568,65,2.1479222999996637
0.2416142978361897,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7113134819856998, 'learning_rate': 0.05134499172765875, 'min_child_samples': 175, 'num_leaves': 45, 'reg_alpha': 0.6359092324492648, 'reg_lambda': 0.2006196207043396, 'subsample_for_bin': 180000, 'subsample': 1.0}",569,18,0.9845367999996597
0.2417798808296856,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6400388389640294, 'learning_rate': 0.06848267752347138, 'min_child_samples': 310, 'num_leaves': 55, 'reg_alpha': 0.9274294068093619, 'reg_lambda': 0.0808735097996991, 'subsample_for_bin': 160000, 'subsample': 0.6430836850801064}",570,41,1.3960995000006733
0.23778881964053455,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6018121870282468, 'learning_rate': 0.08743899954082769, 'min_child_samples': 415, 'num_leaves': 40, 'reg_alpha': 0.2566828301429537, 'reg_lambda': 0.25218817147451356, 'subsample_for_bin': 120000, 'subsample': 0.601762846168178}",571,28,1.106997599999886
